"ResponseId","LICENSE","AGE","GENDER","GENDER_OTHER_TEXT","ZIPCODE","COUNTY","COUNTY_OTHER_TEXT","INCOME","COSTS","FREQUENCY","DURATION","SKILL","REASONS_N","REASON_FUN","REASON_FOOD","REASON_SELL","REASON_CHARTER","REASON_OTHER","REASON_OTHER_TEXT","LOCATIONS_N","LOCATION_VESSEL","LOCATION_SHORE","LOCATION_PIER","ZONES_N","ZONE_1","ZONE_2","ZONE_3","ZONE_4","ZONE_5","ZONE_6","ZONE_7","ZONE_8","ZONE_9","ZONE_10","ZONE_11","ZONE_12","ZONE_13","ZONE_14","ZONE_15","ZONE_16","ZONE_17","ZONE_18","ZONE_19","ZONE_20","ZONE_21","ZONE_22","ZONE_23","ZONE_24","ZONE_25","ZONE_26","ZONE_27","ZONE_28","ZONE_29","ZONE_30","ZONE_31","ZONE_32","ZONE_33","ZONE_34","ZONE_35","ZONE_36","ZONE_37","ZONE_38","ZONE_39","ZONE_40","ZONE_41","ZONE_42","ZONE_43","ZONE_44","ZONE_45","ZONE_46","ZONE_47","ZONE_48","ZONE_49","ZONE_50","ZONE_51","ZONE_52","ZONE_53","ZONE_54","ZONE_55","ZONE_56","ZONE_57","ZONE_58","ZONE_59","ZONE_60","ZONE_61","ZONE_62","ZONE_63","ZONE_64","ZONE_65","ZONE_66","ZONE_67","ZONE_68","ZONE_69","ZONE_70","ZONE_71","ZONE_72","ZONE_73","ZONE_74","ZONE_75","ZONE_76","PRESSURES_N","PRESSURE_STORMS","PRESSURE_HABLOSS","PRESSURE_WQUALITY","PRESSURE_FISHPOP","PRESSURE_ANGLERS","PRESSURE_DEVELOP","PRESSURE_COSTS","PRESSURE_POLICY","SPECIES_OFTEN_N","SPECIES_SNOOK","SPECIES_SEATROUT","SPECIES_REDDRUM","SPECIES_TARPON","SPECIES_SHEEPSHEAD","SPECIES_SNAPPER","SPECIES_GROUPER","SPECIES_OTHER","SPECIES_OTHER_TEXT","HABITAT_SEAGRASS","HABITAT_HARDBTM","HABITAT_ARTREEF","HABITAT_RIVER","HABITAT_SHORELINE","HABITAT_INFRASTR","AR_RELIEF","AR_SIZE","AR_DEPTH","AR_COMPLEX","AR_MATERIAL_CONCRETE","AR_MATERIAL_PREFAB","AR_MATERIAL_ROCK","AR_MATERIAL_TIRE","CONCRETE_ATTRACTFISH","CONCRETE_WORSEWQ","CONCRETE_SEDSTABILIZE","CONCRETE_DAMAGEHAB","CONCRETE_RESTORETOOL","TIRE_ATTRACTFISH","TIRE_WORSEWQ","TIRE_SEDSTABILIZE","TIRE_DAMAGEHAB","TIRE_RESTORETOOL","FUNDING","AWARE","ACTION_MONITOR","ACTION_STABILIZE","ACTION_COVER","ACTION_REMOVEPART","ACTION_REMOVEALL"
"R_1phVyGMQJv9g9Jn","Saltwater","35 - 44","Male",NA,"33559","Hillsborough",NA,"$100,000 or more",100,"About once a week","10 - 19 years","Excellent",2,1,1,0,0,0,NA,1,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,"Never","Rarely","Never","Never","Often","Always","Always","Often","Grunt","Rarely","Often","Often","Never","Never","Often","Moderate","Medium","Moderate","Moderate","Often","Not sure","Often","Never","Strongly agree","Disagree","Agree","Disagree","Strongly agree","Disagree","Agree","Disagree","Agree","Somewhat agree","Supportive","No",0,10,10,10,10
"R_5pMIOafK5PxxLW3","Saltwater","45 - 54","Male",NA,"33606","Hillsborough",NA,"$100,000 or more",NA,"About once a week","20 years or more","Good",1,1,0,0,0,0,NA,3,1,1,1,26,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sometimes","Rarely","Sometimes","Rarely","Sometimes","Sometimes","Sometimes","Never",NA,"Often","Often","Sometimes","Rarely","Often","Sometimes","Not sure","Small","Moderate","Moderate","Not sure","Not sure","Not sure","Not sure","Strongly agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Supportive","No",0.89,4.96,4.96,10,10
"R_11HQmWIpIXDGRDb","Saltwater","55 - 64","Male",NA,"33713","Pinellas",NA,"$75,001 - $100,000",10,"About once a month","20 years or more","Good",1,1,0,0,0,0,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Always","Always","Always","Sometimes","Never","Never","Never","Never",NA,"Always","Rarely","Never","Never","Always","Always",NA,NA,NA,NA,NA,NA,NA,NA,"Agree","Disagree","Agree","Disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Supportive","No",5.13,8.69,8.65,5.3,5.52
"R_6f957JKFzAtpbLb","Saltwater","55 - 64","Male",NA,"33604","Hillsborough",NA,"$25,001 - $50,000",100,"About once a week","20 years or more","Excellent",1,1,0,0,0,0,NA,1,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,3,"Always","Often","Always","Sometimes","Sometimes","Rarely","Rarely","Rarely",NA,"Sometimes","Sometimes","Rarely","Rarely","Always","Sometimes","Not sure","Not sure","Moderate","Not sure","Sometimes","Rarely","Sometimes","Never","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Supportive","No",1.5,1.16,1.55,10,10
"R_5zbCPwRAJ9bi0J9","Saltwater","65 or older","Male",NA,"34209","Manatee",NA,"$100,000 or more",200,"About once a month","10 - 19 years","Fair",1,1,0,0,0,0,NA,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,0,6,"Often","Often","Often","Rarely","Often","Often","Often","Never",NA,"Sometimes","Often","Often","Rarely","Sometimes","Sometimes","Moderate","Large","Deep","Complex","Often","Not sure","Often","Not sure","Agree","Disagree","Agree","Disagree","Agree","Somewhat disagree","Agree","Somewhat disagree","Agree","Disagree","Supportive","No",0.49,8.99,4.17,9.03,8.82
"R_7wPVbPROwXv4f7P","Saltwater","55 - 64","Male",NA,"34212","Manatee",NA,"$75,001 - $100,000",75,"About once a month","10 - 19 years","Excellent",2,1,1,0,0,0,NA,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,1,1,1,0,1,6,"Always","Always","Often","Sometimes","Often","Always","Sometimes","Often","Flounder, Mackerel","Often","Always","Always","Often","Often","Often","Moderate","Large","Deep","Complex","Often","Often","Always","Rarely","Agree","Disagree","Agree","Somewhat disagree","Agree","Somewhat agree","Agree","Somewhat agree","Agree","Strongly disagree","Supportive","No",0.87,7.77,7.8,0.93,10
"R_5OrHkqC1IufH83u","Saltwater","65 or older","Male",NA,"33556","Hillsborough",NA,"$100,000 or more",200,"About once a month","20 years or more","Good",1,1,0,0,0,0,NA,1,1,0,0,23,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,5,0,1,1,1,0,1,0,1,3,"Often","Often","Often","Rarely","Sometimes","Sometimes","Sometimes","Never",NA,"Often","Often","Rarely","Often","Often","Often","High","Medium","Deep","Complex","Often","Not sure","Sometimes","Rarely","Somewhat agree","Disagree","Somewhat disagree","Disagree","Agree","Disagree","Agree","Disagree","Agree","Disagree","Supportive","No",0,0,0,0,10
"R_32m9nbbKjeegRnL","Saltwater","65 or older","Male",NA,"34698","Pinellas",NA,"$100,000 or more",225,"A few times","5 - 9 years","Excellent",1,1,0,0,0,0,NA,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Never","Often","Rarely","Never","Sometimes","Always","Never","Never",NA,"Never","Often","Sometimes","Never","Rarely","Rarely","Moderate","Medium","Moderate","Moderate","Often","Never","Sometimes","Never","Agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Somewhat agree","Strongly disagree","Strongly agree","Strongly disagree","Somewhat agree","Supportive","No",1.9,10,7.13,3.97,1.49
"R_5CQkDbVY5ZgmnTu","Saltwater","45 - 54","Male",NA,"33776","Pinellas",NA,"$100,000 or more",30,"A few times","5 - 9 years","Good",2,1,1,0,0,0,NA,2,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,1,1,0,0,0,4,"Often","Often","Often","Rarely","Sometimes","Sometimes","Rarely","Often","Black Drum","Sometimes","Sometimes","Rarely","Rarely","Always","Often","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Supportive","No",0.86,0.92,0.96,4.72,9.99
"R_60e4Dh0qEsvXq8T","Saltwater","55 - 64","Male",NA,"33705","Pinellas",NA,"$100,000 or more",75,"About once a week","20 years or more","Excellent",2,1,1,0,0,0,NA,1,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,8,1,1,1,1,1,1,1,1,8,"Often","Often","Often","Often","Often","Often","Often","Often","Cobia, Pompano","Often","Rarely","Rarely","Rarely","Often","Often","Moderate","Small","Moderate","Moderate","Sometimes","Rarely","Sometimes","Never","Agree","Disagree","Somewhat agree","Disagree","Strongly agree","Agree","Agree","Disagree","Agree","Disagree","Supportive","No",8.08,9.97,0,3.77,3.9
"R_6Vdz6Ew0ive03kJ","Saltwater","55 - 64","Male",NA,"33781","Pinellas",NA,"$75,001 - $100,000",50,"A few times","20 years or more","Excellent",1,1,0,0,0,0,NA,1,1,0,0,29,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,1,1,1,0,0,3,"Often","Often","Often","Rarely","Rarely","Never","Rarely","Sometimes","Cobia","Often","Often","Never","Often","Often","Sometimes",NA,NA,NA,NA,NA,NA,NA,NA,"Agree","Disagree","Agree","Disagree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Supportive","No",2.94,5.08,3.71,5.77,7.08
"R_5Cm4nWIyhKRRqEg","Saltwater","55 - 64","Male",NA,NA,"Hillsborough",NA,NA,75,"About once a month","20 years or more","Excellent",1,1,0,0,0,0,NA,1,1,0,0,11,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,3,"Always","Sometimes","Always","Often","Never","Never","Never","Never",NA,"Often","Never","Never","Sometimes","Often","Rarely",NA,NA,NA,NA,NA,NA,NA,NA,"Agree","Disagree","Agree","Disagree","Agree","Agree","Somewhat agree","Agree","Somewhat agree","Somewhat disagree","Supportive","No",4.92,4.92,4.91,4.96,5.01
"R_3K12UHd46TuNPPG","Shoreline","25 - 34","Male",NA,"33578","Hillsborough",NA,"$75,001 - $100,000",50,"About once a week","5 - 9 years","Excellent",2,1,1,0,0,0,NA,2,0,1,1,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,5,1,1,1,1,0,1,0,0,4,"Sometimes","Sometimes","Often","Rarely","Often","Often","Sometimes","Often","Spanish mackerel","Sometimes","Sometimes","Rarely","Never","Often","Often","Not sure","Not sure","Not sure","Complex","Sometimes","Sometimes","Often","Rarely","Strongly agree","Disagree","Somewhat disagree","Somewhat disagree","Strongly agree","Somewhat disagree","Agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Supportive","No",4.83,10,0,4.71,0
"R_6i2jhB3NBB4dlVd","Shoreline","45 - 54","Female",NA,"33543","Pasco",NA,"$100,000 or more",200,"A few times","1 - 4 years","Fair",1,1,0,0,0,0,NA,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,"Sometimes","Sometimes","Sometimes","Sometimes","Often","Often","Often","Sometimes",NA,"Never","Never","Never","Never","Never","Always",NA,NA,NA,NA,NA,NA,NA,NA,"Agree","Disagree","Agree","Disagree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Supportive","No",2.14,6.77,6.99,4.4,1.03
"R_7ZWj1CsTf1uqUOR","Shoreline","18 - 24","Female",NA,"33809","Polk",NA,"$25,000 or less",150,"A few times","10 - 19 years","Good",1,1,0,0,0,0,NA,1,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,"Sometimes","Never","Never","Never","Sometimes","Often","Never","Never",NA,"Never","Never","Never","Never","Always","Sometimes",NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Agree","Supportive","No",10,5.26,2.3,2.92,0.13
"R_12XzsnuvxnV84cV","Shoreline","18 - 24","Male",NA,NA,"Manatee",NA,"$25,000 or less",3000,"About once a month","10 - 19 years","Excellent",1,1,0,0,0,0,NA,3,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,8,1,1,1,1,1,1,1,1,3,"Always","Often","Always","Rarely","Rarely","Sometimes","Sometimes","Sometimes","Shark","Often","Sometimes","Never","Always","Always","Often",NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat agree","Somewhat disagree","Somewhat disagree","Agree","Somewhat agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Supportive","No",0.49,0.58,0.89,4.7,7.64
"R_5K8aIAeinwAvBsJ","Shoreline","35 - 44","Male",NA,"33647","Hillsborough",NA,"$50,001 - $75,000",50,"About once a month","10 - 19 years","Good",2,1,1,0,0,0,NA,2,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,3,1,0,1,0,0,1,0,0,6,"Often","Often","Often","Rarely","Often","Often","Sometimes","Often","Pompano","Often","Sometimes","Sometimes","Sometimes","Often","Often","Not sure","Medium","Not sure","Moderate","Sometimes","Never","Sometimes","Rarely","Agree","Somewhat disagree","Somewhat agree","Disagree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Disagree","Somewhat agree","Supportive","No",5.96,7.31,7.91,7.12,2.53
"R_69nBwErZYUe8TZH","Shoreline","55 - 64","Male",NA,"33703","Pinellas",NA,"$25,001 - $50,000",30,"About once a month","10 - 19 years","Good",1,1,0,0,0,0,NA,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,"Often","Often","Often","Never","Sometimes","Sometimes","Never","Rarely",NA,"Sometimes","Rarely","Never","Never","Often","Often",NA,NA,NA,NA,NA,NA,NA,NA,"Agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Neutral","No",5.29,5.14,5.05,5.05,4.94
"R_7qdHHYBQUiOWUsk","Shoreline","45 - 54","Male",NA,"33844","Polk",NA,"$75,001 - $100,000",150,"A few times","5 - 9 years","Fair",1,1,0,0,0,0,NA,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,"Rarely","Sometimes","Rarely","Rarely","Often","Often","Often","Always","Mackerel","Never","Often","Often","Never","Rarely","Always","Not sure","Medium","Not sure","Moderate","Not sure","Not sure","Sometimes","Not sure","Somewhat agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Supportive","No",5.17,10,10,1.32,0.87
"R_79lfnpBUsFvqhyh","Shoreline","55 - 64","Male",NA,"33584","Hillsborough",NA,"$25,001 - $50,000",400,"A few times","20 years or more","Excellent",1,0,1,0,0,0,NA,1,0,1,0,10,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,1,1,1,1,1,0,"Rarely","Sometimes","Sometimes","Never","Sometimes","Sometimes","Sometimes","Never",NA,"Sometimes","Sometimes","Often","Often","Sometimes","Often","Moderate","Medium","Shallow","Moderate","Not sure","Not sure","Not sure","Never","Strongly agree","Disagree","Somewhat agree","Somewhat agree","Agree","Disagree","Somewhat agree","Disagree","Somewhat agree","Somewhat disagree","Supportive","No",3.76,7.91,3.14,6.01,4.19
"R_1MShf5y7QfEIVbI","Shoreline","55 - 64","Male",NA,"33543","Pasco",NA,"$50,001 - $75,000",100,"About once a month","20 years or more","Excellent",1,0,1,0,0,0,NA,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,1,1,1,1,1,1,1,1,1,"Rarely","Sometimes","Sometimes","Never","Sometimes","Sometimes","Rarely","Often","Herring","Sometimes","Never","Never","Rarely","Often","Often",NA,NA,NA,NA,NA,NA,NA,NA,"Agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Somewhat disagree","Agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Neutral","No",7.31,9.85,0.39,1.2,9.75
"R_701PknzbsIEKgKt","Shoreline","45 - 54","Male",NA,"33881","Polk",NA,"$100,000 or more",350,"About once a month","10 - 19 years","Good",2,1,1,0,0,0,NA,1,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,1,1,1,1,1,3,"Often","Often","Often","Rarely","Rarely","Sometimes","Rarely","Never",NA,"Often","Rarely","Rarely","Sometimes","Sometimes","Sometimes","Moderate","Medium","Moderate","Moderate","Often","Not sure","Often","Never","Somewhat disagree","Strongly disagree","Strongly agree","Strongly disagree","Agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Supportive","No",3.95,10,10,10,5.07
"R_6fNmvLlPijm2vys","Shoreline","25 - 34","Male",NA,"33607","Hillsborough",NA,"$75,001 - $100,000",25,"About once a week","Less than a year","Good",2,1,1,0,0,0,NA,2,0,1,1,8,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,2,"Sometimes","Sometimes","Often","Never","Rarely","Often","Never","Never",NA,"Sometimes","Rarely","Sometimes","Rarely","Often","Often","Not sure","Not sure","Not sure","Not sure","Never","Never","Never","Never","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Neutral","No",5,5,5,5,5.16
"R_6gd9BWWtTZ3UoJX","Shoreline","55 - 64","Male",NA,"34653","Pasco",NA,"$25,001 - $50,000",50,"About once a month","20 years or more","Good",1,1,0,0,0,0,NA,2,0,1,1,13,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,1,0,0,1,1,1,0,0,2,"Sometimes","Often","Often","Never","Rarely","Sometimes","Never","Never",NA,"Sometimes","Rarely","Never","Rarely","Often","Often",NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Somewhat agree","Agree","Somewhat disagree","Agree","Disagree","Supportive","No",3.28,10,8.04,6.3,3.77
"R_3PonooH9DH9NMLt","Shoreline","25 - 34","Male",NA,"34275","Sarasota",NA,"$75,001 - $100,000",20,"A few times","Less than a year","Poor",2,1,1,0,0,0,NA,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,"Never","Sometimes","Rarely","Never","Sometimes","Sometimes","Never","Always","Whiting","Rarely","Never","Never","Never","Often","Often",NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Supportive","No",10,4.19,3.29,10,5.72
"R_5OeJZAxWtgB4ZQz","Shoreline","25 - 34","Female",NA,"33803","Polk",NA,"$100,000 or more",150,"A few times","20 years or more","Fair",1,1,0,0,0,0,NA,3,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,1,1,1,0,1,1,0,0,"Never","Never","Never","Never","Never","Never","Rarely","Never",NA,"Sometimes","Rarely","Rarely","Often","Always","Often","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Somewhat disagree","Strongly agree","Disagree","Agree","Disagree","Supportive","No",0.97,3.17,1.94,5.34,4.63
"R_1QmjlbTk1yxt1Pc","Shoreline","35 - 44","Male",NA,"33594","Hillsborough",NA,"$25,000 or less",NA,"About once a month","20 years or more","Good",2,1,1,0,0,0,NA,2,0,1,1,18,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,"Never","Often","Sometimes","Never","Often","Often","Rarely","Rarely",NA,"Sometimes","Rarely","Rarely","Sometimes","Often","Sometimes","Not sure","Not sure","Not sure","Moderate","Not sure","Not sure","Sometimes","Not sure","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Neutral","No",4.97,4.96,5.04,5.88,4.31
